"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","19 Jan 2023","18119.80","18155.20","18063.75","18107.85"
"NIFTY 50","18 Jan 2023","18074.30","18183.75","18032.45","18165.35"
"NIFTY 50","17 Jan 2023","17922.80","18072.05","17886.95","18053.30"
"NIFTY 50","16 Jan 2023","18033.15","18049.65","17853.65","17894.85"
"NIFTY 50","13 Jan 2023","17867.50","17999.35","17774.25","17956.60"
"NIFTY 50","12 Jan 2023","17920.85","17945.80","17761.65","17858.20"
"NIFTY 50","11 Jan 2023","17924.25","17976.35","17824.35","17895.70"
"NIFTY 50","10 Jan 2023","18121.30","18127.60","17856.00","17914.15"
"NIFTY 50","09 Jan 2023","17952.55","18141.40","17936.15","18101.20"
"NIFTY 50","06 Jan 2023","18008.05","18047.40","17795.55","17859.45"
"NIFTY 50","05 Jan 2023","18101.95","18120.30","17892.60","17992.15"
"NIFTY 50","04 Jan 2023","18230.65","18243.00","18020.60","18042.95"
"NIFTY 50","03 Jan 2023","18163.20","18251.95","18149.80","18232.55"
"NIFTY 50","02 Jan 2023","18131.70","18215.15","18086.50","18197.45"
"NIFTY 50","30 Dec 2022","18259.10","18265.25","18080.30","18105.30"
"NIFTY 50","29 Dec 2022","18045.70","18229.70","17992.80","18191.00"
"NIFTY 50","28 Dec 2022","18084.75","18173.10","18068.35","18122.50"
"NIFTY 50","27 Dec 2022","18089.80","18149.25","17967.45","18132.30"
"NIFTY 50","26 Dec 2022","17830.40","18084.10","17774.25","18014.60"
"NIFTY 50","23 Dec 2022","17977.65","18050.45","17779.50","17806.80"
"NIFTY 50","22 Dec 2022","18288.80","18318.75","18068.60","18127.35"
"NIFTY 50","21 Dec 2022","18435.15","18473.35","18162.75","18199.10"
"NIFTY 50","20 Dec 2022","18340.30","18404.90","18202.65","18385.30"
"NIFTY 50","19 Dec 2022","18288.10","18431.65","18244.55","18420.45"
"NIFTY 50","16 Dec 2022","18319.10","18440.95","18255.15","18269.00"
"NIFTY 50","15 Dec 2022","18614.40","18652.90","18387.70","18414.90"
"NIFTY 50","14 Dec 2022","18671.25","18696.10","18632.90","18660.30"
"NIFTY 50","13 Dec 2022","18524.40","18617.25","18490.20","18608.00"
"NIFTY 50","12 Dec 2022","18402.15","18521.55","18345.70","18497.15"
"NIFTY 50","09 Dec 2022","18662.40","18664.70","18410.10","18496.60"
"NIFTY 50","08 Dec 2022","18570.85","18625.00","18536.95","18609.35"
"NIFTY 50","07 Dec 2022","18638.85","18668.30","18528.40","18560.50"
"NIFTY 50","06 Dec 2022","18600.65","18654.90","18577.90","18642.75"
"NIFTY 50","05 Dec 2022","18719.55","18728.60","18591.35","18701.05"
"NIFTY 50","02 Dec 2022","18752.40","18781.95","18639.20","18696.10"
"NIFTY 50","01 Dec 2022","18871.95","18887.60","18778.20","18812.50"
"NIFTY 50","30 Nov 2022","18625.70","18816.05","18616.55","18758.35"
"NIFTY 50","29 Nov 2022","18552.45","18678.10","18552.15","18618.05"
"NIFTY 50","28 Nov 2022","18430.55","18614.25","18365.60","18562.75"
"NIFTY 50","25 Nov 2022","18528.45","18534.90","18445.10","18512.75"
"NIFTY 50","24 Nov 2022","18326.10","18529.70","18294.25","18484.10"
"NIFTY 50","23 Nov 2022","18325.20","18325.40","18246.00","18267.25"
"NIFTY 50","22 Nov 2022","18179.15","18261.85","18137.70","18244.20"
"NIFTY 50","21 Nov 2022","18246.40","18262.30","18133.35","18159.95"
"NIFTY 50","18 Nov 2022","18382.95","18394.60","18209.80","18307.65"
"NIFTY 50","17 Nov 2022","18358.70","18417.60","18312.95","18343.90"
"NIFTY 50","16 Nov 2022","18398.25","18442.15","18344.15","18409.65"
"NIFTY 50","15 Nov 2022","18362.75","18427.95","18282.00","18403.40"
"NIFTY 50","14 Nov 2022","18376.40","18399.45","18311.40","18329.15"
"NIFTY 50","11 Nov 2022","18272.35","18362.30","18259.35","18349.70"
"NIFTY 50","10 Nov 2022","18044.35","18103.10","17969.40","18028.20"
"NIFTY 50","09 Nov 2022","18288.25","18296.40","18117.50","18157.00"
"NIFTY 50","07 Nov 2022","18211.75","18255.50","18064.75","18202.80"
"NIFTY 50","04 Nov 2022","18053.40","18135.10","18017.15","18117.15"
"NIFTY 50","03 Nov 2022","17968.35","18106.30","17959.20","18052.70"
"NIFTY 50","02 Nov 2022","18177.90","18178.75","18048.65","18082.85"
"NIFTY 50","01 Nov 2022","18130.70","18175.80","18060.15","18145.40"
"NIFTY 50","31 Oct 2022","17910.20","18022.80","17899.90","18012.20"
"NIFTY 50","28 Oct 2022","17756.40","17838.90","17723.70","17786.80"
"NIFTY 50","27 Oct 2022","17771.40","17783.90","17654.50","17736.95"
"NIFTY 50","25 Oct 2022","17808.30","17811.50","17637.00","17656.35"
"NIFTY 50","24 Oct 2022","17736.35","17777.55","17707.40","17730.75"
"NIFTY 50","21 Oct 2022","17622.85","17670.15","17520.75","17576.30"
"NIFTY 50","20 Oct 2022","17423.10","17584.15","17421.00","17563.95"
"NIFTY 50","19 Oct 2022","17568.15","17607.60","17472.85","17512.25"
"NIFTY 50","18 Oct 2022","17438.75","17527.80","17434.05","17486.95"
"NIFTY 50","17 Oct 2022","17144.80","17328.55","17098.55","17311.80"
"NIFTY 50","14 Oct 2022","17322.30","17348.55","17169.75","17185.70"
"NIFTY 50","13 Oct 2022","17087.35","17112.35","16956.95","17014.35"
"NIFTY 50","12 Oct 2022","17025.55","17142.35","16960.05","17123.60"
"NIFTY 50","11 Oct 2022","17256.05","17261.80","16950.30","16983.55"
"NIFTY 50","10 Oct 2022","17094.35","17280.15","17064.70","17241.00"
"NIFTY 50","07 Oct 2022","17287.20","17337.35","17216.95","17314.65"
"NIFTY 50","06 Oct 2022","17379.25","17428.80","17315.65","17331.80"
"NIFTY 50","04 Oct 2022","17147.45","17287.30","17117.30","17274.30"
"NIFTY 50","03 Oct 2022","17102.10","17114.65","16855.55","16887.35"
"NIFTY 50","30 Sep 2022","16798.05","17187.10","16747.70","17094.35"
"NIFTY 50","29 Sep 2022","16993.60","17026.05","16788.60","16818.10"
"NIFTY 50","28 Sep 2022","16870.55","17037.60","16820.40","16858.60"
"NIFTY 50","27 Sep 2022","17110.90","17176.45","16942.35","17007.40"
"NIFTY 50","26 Sep 2022","17156.30","17196.40","16978.30","17016.30"
"NIFTY 50","23 Sep 2022","17593.85","17642.15","17291.65","17327.35"
"NIFTY 50","22 Sep 2022","17609.65","17722.75","17532.45","17629.80"
"NIFTY 50","21 Sep 2022","17766.35","17838.70","17663.60","17718.35"
"NIFTY 50","20 Sep 2022","17770.40","17919.30","17744.40","17816.25"
"NIFTY 50","19 Sep 2022","17540.65","17667.20","17429.70","17622.25"
"NIFTY 50","16 Sep 2022","17796.80","17820.05","17497.25","17530.85"
"NIFTY 50","15 Sep 2022","18046.35","18096.15","17861.50","17877.40"
"NIFTY 50","14 Sep 2022","17771.15","18091.55","17771.15","18003.75"
"NIFTY 50","13 Sep 2022","18044.45","18088.30","18015.45","18070.05"
"NIFTY 50","12 Sep 2022","17890.85","17980.55","17889.15","17936.35"
"NIFTY 50","09 Sep 2022","17923.35","17925.95","17786.00","17833.35"
"NIFTY 50","08 Sep 2022","17748.15","17807.65","17691.95","17798.75"
"NIFTY 50","07 Sep 2022","17519.40","17650.75","17484.30","17624.40"
"NIFTY 50","06 Sep 2022","17695.70","17764.65","17587.65","17655.60"
"NIFTY 50","05 Sep 2022","17546.45","17683.15","17540.35","17665.80"
"NIFTY 50","02 Sep 2022","17598.40","17643.85","17476.45","17539.45"
"NIFTY 50","01 Sep 2022","17485.70","17695.60","17468.45","17542.80"
"NIFTY 50","30 Aug 2022","17414.95","17777.65","17401.50","17759.30"
"NIFTY 50","29 Aug 2022","17188.65","17380.15","17166.20","17312.90"
"NIFTY 50","26 Aug 2022","17619.30","17685.85","17519.35","17558.90"
"NIFTY 50","25 Aug 2022","17679.00","17726.50","17487.45","17522.45"
"NIFTY 50","24 Aug 2022","17525.45","17623.65","17499.25","17604.95"
"NIFTY 50","23 Aug 2022","17357.35","17625.55","17345.20","17577.50"
"NIFTY 50","22 Aug 2022","17682.90","17690.05","17467.35","17490.70"
"NIFTY 50","19 Aug 2022","17966.55","17992.20","17710.75","17758.45"
"NIFTY 50","18 Aug 2022","17898.65","17968.45","17852.05","17956.50"
"NIFTY 50","17 Aug 2022","17868.15","17965.95","17833.35","17944.25"
"NIFTY 50","16 Aug 2022","17797.20","17839.10","17764.05","17825.25"
"NIFTY 50","12 Aug 2022","17659.65","17724.65","17597.85","17698.15"
"NIFTY 50","11 Aug 2022","17711.65","17719.30","17631.95","17659.00"
"NIFTY 50","10 Aug 2022","17566.10","17566.10","17442.80","17534.75"
"NIFTY 50","08 Aug 2022","17401.50","17548.80","17359.75","17525.10"
"NIFTY 50","05 Aug 2022","17423.65","17474.40","17348.75","17397.50"
"NIFTY 50","04 Aug 2022","17463.10","17490.70","17161.25","17382.00"
"NIFTY 50","03 Aug 2022","17349.25","17407.50","17225.85","17388.15"
"NIFTY 50","02 Aug 2022","17310.15","17390.15","17215.85","17345.45"
"NIFTY 50","01 Aug 2022","17243.20","17356.25","17154.80","17340.05"
"NIFTY 50","29 Jul 2022","17079.50","17172.80","17018.15","17158.25"
"NIFTY 50","28 Jul 2022","16774.85","16947.65","16746.25","16929.60"
"NIFTY 50","27 Jul 2022","16475.35","16653.45","16438.75","16641.80"
"NIFTY 50","26 Jul 2022","16632.90","16636.10","16463.30","16483.85"
"NIFTY 50","25 Jul 2022","16662.55","16706.05","16564.25","16631.00"
"NIFTY 50","22 Jul 2022","16661.25","16752.25","16610.90","16719.45"
"NIFTY 50","21 Jul 2022","16523.55","16626.95","16483.90","16605.25"
"NIFTY 50","20 Jul 2022","16562.80","16588.00","16490.95","16520.85"
"NIFTY 50","19 Jul 2022","16187.05","16359.50","16187.05","16340.55"
"NIFTY 50","18 Jul 2022","16151.40","16287.95","16142.20","16278.50"
"NIFTY 50","15 Jul 2022","16010.80","16066.95","15927.30","16049.20"
"NIFTY 50","14 Jul 2022","16018.85","16070.85","15858.20","15938.65"
"NIFTY 50","13 Jul 2022","16128.20","16140.00","15950.15","15966.65"
"NIFTY 50","12 Jul 2022","16126.20","16158.75","16031.15","16058.30"
"NIFTY 50","11 Jul 2022","16136.15","16248.55","16115.50","16216.00"
"NIFTY 50","08 Jul 2022","16273.65","16275.50","16157.90","16220.60"
"NIFTY 50","07 Jul 2022","16113.75","16150.50","16045.95","16132.90"
"NIFTY 50","06 Jul 2022","15818.20","16011.35","15800.90","15989.80"
"NIFTY 50","05 Jul 2022","15909.15","16025.75","15785.45","15810.85"
"NIFTY 50","04 Jul 2022","15710.50","15852.35","15661.80","15835.35"
"NIFTY 50","01 Jul 2022","15703.70","15793.95","15511.05","15752.05"
"NIFTY 50","30 Jun 2022","15774.50","15890.00","15728.85","15780.25"
"NIFTY 50","29 Jun 2022","15701.70","15861.60","15687.80","15799.10"
"NIFTY 50","28 Jun 2022","15757.45","15892.10","15710.15","15850.20"
"NIFTY 50","27 Jun 2022","15926.20","15927.45","15815.50","15832.05"
"NIFTY 50","24 Jun 2022","15657.40","15749.25","15619.45","15699.25"
"NIFTY 50","23 Jun 2022","15451.55","15628.45","15367.50","15556.65"
"NIFTY 50","22 Jun 2022","15545.65","15565.40","15385.95","15413.30"
"NIFTY 50","21 Jun 2022","15455.95","15707.25","15419.85","15638.80"
"NIFTY 50","20 Jun 2022","15334.50","15382.50","15191.10","15350.15"
"NIFTY 50","17 Jun 2022","15272.65","15400.40","15183.40","15293.50"
"NIFTY 50","16 Jun 2022","15832.25","15863.15","15335.10","15360.60"
"NIFTY 50","15 Jun 2022","15729.25","15783.65","15678.90","15692.15"
"NIFTY 50","14 Jun 2022","15674.25","15858.00","15659.45","15732.10"
"NIFTY 50","13 Jun 2022","15877.55","15886.15","15684.00","15774.40"
"NIFTY 50","10 Jun 2022","16283.95","16324.70","16172.60","16201.80"
"NIFTY 50","09 Jun 2022","16263.85","16492.80","16243.85","16478.10"
"NIFTY 50","08 Jun 2022","16474.95","16514.30","16293.35","16356.25"
"NIFTY 50","07 Jun 2022","16469.60","16487.25","16347.10","16416.35"
"NIFTY 50","06 Jun 2022","16530.70","16610.95","16444.55","16569.55"
"NIFTY 50","03 Jun 2022","16761.65","16793.85","16567.90","16584.30"
"NIFTY 50","02 Jun 2022","16481.65","16646.40","16443.05","16628.00"
"NIFTY 50","01 Jun 2022","16594.40","16649.20","16438.85","16522.75"
"NIFTY 50","31 May 2022","16578.45","16690.75","16521.90","16584.55"
"NIFTY 50","30 May 2022","16527.90","16695.50","16506.15","16661.40"
"NIFTY 50","27 May 2022","16296.60","16370.60","16221.95","16352.45"
"NIFTY 50","26 May 2022","16105.00","16204.45","15903.70","16170.15"
"NIFTY 50","25 May 2022","16196.35","16223.35","16006.95","16025.80"
"NIFTY 50","24 May 2022","16225.55","16262.80","16078.60","16125.15"
"NIFTY 50","23 May 2022","16290.95","16414.70","16185.75","16214.70"
"NIFTY 50","20 May 2022","16043.80","16283.05","16003.85","16266.15"
"NIFTY 50","19 May 2022","15917.40","15984.75","15775.20","15809.40"
"NIFTY 50","18 May 2022","16318.15","16399.80","16211.20","16240.30"
"NIFTY 50","17 May 2022","15912.60","16284.25","15900.80","16259.30"
"NIFTY 50","16 May 2022","15845.10","15977.95","15739.65","15842.30"
"NIFTY 50","13 May 2022","15977.00","16083.60","15740.85","15782.15"
"NIFTY 50","12 May 2022","16021.10","16041.95","15735.75","15808.00"
"NIFTY 50","11 May 2022","16270.05","16318.75","15992.60","16167.10"
"NIFTY 50","10 May 2022","16248.90","16404.55","16197.30","16240.05"
"NIFTY 50","09 May 2022","16227.70","16403.70","16142.10","16301.85"
"NIFTY 50","06 May 2022","16415.55","16484.20","16340.90","16411.25"
"NIFTY 50","05 May 2022","16854.75","16945.70","16651.85","16682.65"
"NIFTY 50","04 May 2022","17096.60","17132.85","16623.95","16677.60"
"NIFTY 50","02 May 2022","16924.45","17092.25","16917.25","17069.10"
"NIFTY 50","29 Apr 2022","17329.25","17377.65","17053.25","17102.55"
"NIFTY 50","28 Apr 2022","17189.50","17322.50","17071.05","17245.05"
"NIFTY 50","27 Apr 2022","17073.35","17110.70","16958.45","17038.40"
"NIFTY 50","26 Apr 2022","17121.30","17223.85","17064.45","17200.80"
"NIFTY 50","25 Apr 2022","17009.05","17054.30","16888.70","16953.95"
"NIFTY 50","22 Apr 2022","17242.75","17315.30","17149.20","17171.95"
"NIFTY 50","21 Apr 2022","17234.60","17414.70","17215.50","17392.60"
"NIFTY 50","20 Apr 2022","17045.25","17186.90","16978.95","17136.55"
"NIFTY 50","19 Apr 2022","17258.95","17275.65","16824.70","16958.65"
"NIFTY 50","18 Apr 2022","17183.45","17237.75","17067.85","17173.65"
"NIFTY 50","13 Apr 2022","17599.90","17663.65","17457.40","17475.65"
"NIFTY 50","12 Apr 2022","17584.85","17595.30","17442.35","17530.30"
"NIFTY 50","11 Apr 2022","17740.90","17779.05","17650.95","17674.95"
"NIFTY 50","08 Apr 2022","17698.15","17842.75","17600.55","17784.35"
"NIFTY 50","07 Apr 2022","17723.30","17787.50","17623.70","17639.55"
"NIFTY 50","06 Apr 2022","17842.75","17901.00","17779.85","17807.65"
"NIFTY 50","05 Apr 2022","18080.60","18095.45","17921.55","17957.40"
"NIFTY 50","04 Apr 2022","17809.10","18114.65","17791.40","18053.40"
"NIFTY 50","01 Apr 2022","17436.90","17703.70","17422.70","17670.45"
"NIFTY 50","31 Mar 2022","17519.20","17559.80","17435.20","17464.75"
"NIFTY 50","30 Mar 2022","17468.15","17522.50","17387.20","17498.25"
"NIFTY 50","29 Mar 2022","17297.20","17343.65","17235.70","17325.30"
"NIFTY 50","28 Mar 2022","17181.85","17235.10","17003.90","17222.00"
"NIFTY 50","25 Mar 2022","17289.00","17294.90","17076.55","17153.00"
"NIFTY 50","24 Mar 2022","17094.95","17291.75","17091.15","17222.75"
"NIFTY 50","23 Mar 2022","17405.05","17442.40","17199.60","17245.65"
"NIFTY 50","22 Mar 2022","17120.40","17334.40","17006.30","17315.50"
"NIFTY 50","21 Mar 2022","17329.50","17353.35","17096.40","17117.60"
"NIFTY 50","17 Mar 2022","17202.90","17344.60","17175.75","17287.05"
"NIFTY 50","16 Mar 2022","16876.65","16987.90","16837.85","16975.35"
"NIFTY 50","15 Mar 2022","16900.65","16927.75","16555.00","16663.00"
"NIFTY 50","14 Mar 2022","16633.70","16887.95","16606.50","16871.30"
"NIFTY 50","11 Mar 2022","16528.80","16694.40","16470.90","16630.45"
"NIFTY 50","10 Mar 2022","16757.10","16757.30","16447.90","16594.90"
"NIFTY 50","09 Mar 2022","16078.00","16418.05","15990.00","16345.35"
"NIFTY 50","08 Mar 2022","15747.75","16028.75","15671.45","16013.45"
"NIFTY 50","07 Mar 2022","15867.95","15944.60","15711.45","15863.15"
"NIFTY 50","04 Mar 2022","16339.45","16456.00","16133.80","16245.35"
"NIFTY 50","03 Mar 2022","16723.20","16768.95","16442.95","16498.05"
"NIFTY 50","02 Mar 2022","16593.10","16678.50","16478.65","16605.95"
"NIFTY 50","28 Feb 2022","16481.60","16815.90","16356.30","16793.90"
"NIFTY 50","25 Feb 2022","16515.65","16748.80","16478.30","16658.40"
"NIFTY 50","24 Feb 2022","16548.90","16705.25","16203.25","16247.95"
"NIFTY 50","23 Feb 2022","17194.50","17220.70","17027.85","17063.25"
"NIFTY 50","22 Feb 2022","16847.95","17148.55","16843.80","17092.20"
"NIFTY 50","21 Feb 2022","17192.25","17351.05","17070.70","17206.65"
"NIFTY 50","18 Feb 2022","17236.05","17380.80","17219.20","17276.30"
"NIFTY 50","17 Feb 2022","17396.55","17442.90","17235.85","17304.60"
"NIFTY 50","16 Feb 2022","17408.45","17490.60","17257.70","17322.20"
"NIFTY 50","15 Feb 2022","16933.25","17375.00","16839.25","17352.45"
"NIFTY 50","14 Feb 2022","17076.15","17099.50","16809.65","16842.80"
"NIFTY 50","11 Feb 2022","17451.00","17454.75","17303.00","17374.75"
"NIFTY 50","10 Feb 2022","17554.10","17639.45","17427.15","17605.85"
"NIFTY 50","09 Feb 2022","17370.10","17477.15","17339.00","17463.80"
"NIFTY 50","08 Feb 2022","17279.85","17306.45","17043.65","17266.75"
"NIFTY 50","07 Feb 2022","17456.30","17536.75","17119.40","17213.60"
"NIFTY 50","04 Feb 2022","17590.20","17617.80","17462.55","17516.30"
"NIFTY 50","03 Feb 2022","17767.75","17781.15","17511.15","17560.20"
"NIFTY 50","02 Feb 2022","17706.20","17794.60","17674.80","17780.00"
"NIFTY 50","01 Feb 2022","17529.45","17622.40","17244.55","17576.85"
"NIFTY 50","31 Jan 2022","17301.05","17410.00","17264.15","17339.85"
"NIFTY 50","28 Jan 2022","17208.30","17373.50","17077.10","17101.95"
"NIFTY 50","27 Jan 2022","17062.00","17182.50","16866.75","17110.15"
"NIFTY 50","25 Jan 2022","17001.55","17309.15","16836.80","17277.95"
"NIFTY 50","24 Jan 2022","17575.15","17599.40","16997.85","17149.10"
"NIFTY 50","21 Jan 2022","17613.70","17707.60","17485.85","17617.15"
"NIFTY 50","20 Jan 2022","17921.00","17943.70","17648.45","17757.00"
"NIFTY 50","19 Jan 2022","18129.20","18129.20","17884.90","17938.40"
"NIFTY 50","18 Jan 2022","18337.20","18350.95","18085.90","18113.05"
"NIFTY 50","17 Jan 2022","18235.65","18321.55","18228.75","18308.10"
"NIFTY 50","14 Jan 2022","18185.00","18286.95","18119.65","18255.75"
"NIFTY 50","13 Jan 2022","18257.00","18272.25","18163.80","18257.80"
"NIFTY 50","12 Jan 2022","18170.40","18227.95","18128.80","18212.35"
"NIFTY 50","11 Jan 2022","17997.75","18081.25","17964.40","18055.75"
"NIFTY 50","10 Jan 2022","17913.30","18017.45","17879.15","18003.30"
"NIFTY 50","07 Jan 2022","17797.60","17905.00","17704.55","17812.70"
"NIFTY 50","06 Jan 2022","17768.50","17797.95","17655.55","17745.90"
"NIFTY 50","05 Jan 2022","17820.10","17944.70","17748.85","17925.25"
"NIFTY 50","04 Jan 2022","17681.40","17827.60","17593.55","17805.25"
"NIFTY 50","03 Jan 2022","17387.15","17646.65","17383.30","17625.70"
"NIFTY 50","31 Dec 2021","17244.50","17400.80","17238.50","17354.05"
"NIFTY 50","30 Dec 2021","17201.45","17264.05","17146.35","17203.95"
"NIFTY 50","29 Dec 2021","17220.10","17285.95","17176.65","17213.60"
"NIFTY 50","28 Dec 2021","17177.60","17250.25","17161.15","17233.25"
"NIFTY 50","27 Dec 2021","16937.75","17112.05","16833.20","17086.25"
"NIFTY 50","24 Dec 2021","17149.50","17155.60","16909.60","17003.75"
"NIFTY 50","23 Dec 2021","17066.80","17118.65","17015.55","17072.60"
"NIFTY 50","22 Dec 2021","16865.55","16971.00","16819.50","16955.45"
"NIFTY 50","21 Dec 2021","16773.15","16936.40","16688.25","16770.85"
"NIFTY 50","20 Dec 2021","16824.25","16840.10","16410.20","16614.20"
"NIFTY 50","17 Dec 2021","17276.00","17298.15","16966.45","16985.20"
"NIFTY 50","16 Dec 2021","17373.00","17379.35","17184.95","17248.40"
"NIFTY 50","15 Dec 2021","17323.65","17351.20","17192.20","17221.40"
"NIFTY 50","14 Dec 2021","17283.20","17376.20","17225.80","17324.90"
"NIFTY 50","13 Dec 2021","17619.10","17639.50","17355.95","17368.25"
"NIFTY 50","10 Dec 2021","17476.05","17534.35","17405.25","17511.30"
"NIFTY 50","09 Dec 2021","17524.40","17543.25","17379.60","17516.85"
"NIFTY 50","08 Dec 2021","17315.25","17484.60","17308.95","17469.75"
"NIFTY 50","07 Dec 2021","17044.10","17251.65","16987.75","17176.70"
"NIFTY 50","06 Dec 2021","17209.05","17216.75","16891.70","16912.25"
"NIFTY 50","03 Dec 2021","17424.90","17489.80","17180.80","17196.70"
"NIFTY 50","02 Dec 2021","17183.20","17420.35","17149.30","17401.65"
"NIFTY 50","01 Dec 2021","17104.40","17213.05","17064.25","17166.90"
"NIFTY 50","30 Nov 2021","17051.15","17324.65","16931.40","16983.20"
"NIFTY 50","29 Nov 2021","17055.80","17160.70","16782.40","17053.95"
"NIFTY 50","26 Nov 2021","17338.75","17355.40","16985.70","17026.45"
"NIFTY 50","25 Nov 2021","17417.30","17564.35","17351.70","17536.25"
"NIFTY 50","24 Nov 2021","17550.05","17600.60","17354.00","17415.05"
"NIFTY 50","23 Nov 2021","17281.75","17553.70","17216.10","17503.35"
"NIFTY 50","22 Nov 2021","17796.25","17805.25","17280.45","17416.55"
"NIFTY 50","18 Nov 2021","17890.55","17945.60","17688.50","17764.80"
